"train/global_step","./falcon_gpt_results_packing - _step","./falcon_gpt_results_packing - _step__MIN","./falcon_gpt_results_packing - _step__MAX","./falcon_gpt_results_packing - eval/loss","./falcon_gpt_results_packing - eval/loss__MIN","./falcon_gpt_results_packing - eval/loss__MAX"
"35600","1423","1423","1423","1.736402153968811","1.736402153968811","1.736402153968811"
"35650","1425","1425","1425","1.715061068534851","1.715061068534851","1.715061068534851"
"35700","1427","1427","1427","1.7159706354141235","1.7159706354141235","1.7159706354141235"
"35750","1429","1429","1429","1.7151284217834473","1.7151284217834473","1.7151284217834473"
"35800","1431","1431","1431","1.7079123258590698","1.7079123258590698","1.7079123258590698"
"35850","1433","1433","1433","1.716076135635376","1.716076135635376","1.716076135635376"
"35900","1435","1435","1435","1.7074555158615112","1.7074555158615112","1.7074555158615112"
"35950","1437","1437","1437","1.7489027976989746","1.7489027976989746","1.7489027976989746"
"36000","1439","1439","1439","1.7468502521514893","1.7468502521514893","1.7468502521514893"
"36050","1441","1441","1441","1.7452635765075684","1.7452635765075684","1.7452635765075684"
"36100","1443","1443","1443","1.723584771156311","1.723584771156311","1.723584771156311"
"36150","1445","1445","1445","1.7186203002929688","1.7186203002929688","1.7186203002929688"
"36200","1447","1447","1447","1.7271900177001953","1.7271900177001953","1.7271900177001953"
"36250","1449","1449","1449","1.7261059284210205","1.7261059284210205","1.7261059284210205"
"36300","1451","1451","1451","1.719252586364746","1.719252586364746","1.719252586364746"
"36350","1453","1453","1453","1.7034435272216797","1.7034435272216797","1.7034435272216797"
"36400","1455","1455","1455","1.7373913526535034","1.7373913526535034","1.7373913526535034"
"36450","1457","1457","1457","1.7203980684280396","1.7203980684280396","1.7203980684280396"
"36500","1459","1459","1459","1.7411270141601562","1.7411270141601562","1.7411270141601562"
"36550","1461","1461","1461","1.738063097000122","1.738063097000122","1.738063097000122"
"36600","1463","1463","1463","1.7437981367111206","1.7437981367111206","1.7437981367111206"
"36650","1465","1465","1465","1.7429193258285522","1.7429193258285522","1.7429193258285522"
"36700","1467","1467","1467","1.7400126457214355","1.7400126457214355","1.7400126457214355"
"36750","1469","1469","1469","1.7249480485916138","1.7249480485916138","1.7249480485916138"
"36800","1471","1471","1471","1.736997127532959","1.736997127532959","1.736997127532959"
"36850","1473","1473","1473","1.7378393411636353","1.7378393411636353","1.7378393411636353"
"36900","1475","1475","1475","1.7248181104660034","1.7248181104660034","1.7248181104660034"
"36950","1477","1477","1477","1.7322088479995728","1.7322088479995728","1.7322088479995728"
"37000","1479","1479","1479","1.7485202550888062","1.7485202550888062","1.7485202550888062"
"37050","1481","1481","1481","1.737615704536438","1.737615704536438","1.737615704536438"
"37100","1483","1483","1483","1.7327392101287842","1.7327392101287842","1.7327392101287842"
"37150","1485","1485","1485","1.7399685382843018","1.7399685382843018","1.7399685382843018"
"37200","1487","1487","1487","1.7267069816589355","1.7267069816589355","1.7267069816589355"
"37250","1489","1489","1489","1.7702815532684326","1.7702815532684326","1.7702815532684326"
"37300","1491","1491","1491","1.7844552993774414","1.7844552993774414","1.7844552993774414"
"37350","1493","1493","1493","1.7648818492889404","1.7648818492889404","1.7648818492889404"
"37400","1495","1495","1495","1.745871901512146","1.745871901512146","1.745871901512146"
"37450","1497","1497","1497","1.7511012554168701","1.7511012554168701","1.7511012554168701"
"37500","1499","1499","1499","1.7598011493682861","1.7598011493682861","1.7598011493682861"
"37550","1501","1501","1501","1.7530670166015625","1.7530670166015625","1.7530670166015625"
"37600","1503","1503","1503","1.7445710897445679","1.7445710897445679","1.7445710897445679"
"37650","1505","1505","1505","1.7525871992111206","1.7525871992111206","1.7525871992111206"
"37700","1507","1507","1507","1.744001030921936","1.744001030921936","1.744001030921936"
"37750","1509","1509","1509","1.7531955242156982","1.7531955242156982","1.7531955242156982"
"37800","1511","1511","1511","1.7493773698806763","1.7493773698806763","1.7493773698806763"
"37850","1513","1513","1513","1.7577426433563232","1.7577426433563232","1.7577426433563232"
"37900","1515","1515","1515","1.7480393648147583","1.7480393648147583","1.7480393648147583"
"37950","1517","1517","1517","1.7374645471572876","1.7374645471572876","1.7374645471572876"
"38000","1519","1519","1519","1.7342860698699951","1.7342860698699951","1.7342860698699951"
"38050","1521","1521","1521","1.7226004600524902","1.7226004600524902","1.7226004600524902"
"38100","1523","1523","1523","1.799806833267212","1.799806833267212","1.799806833267212"
"38150","1525","1525","1525","1.778423547744751","1.778423547744751","1.778423547744751"
"38200","1527","1527","1527","1.7868702411651611","1.7868702411651611","1.7868702411651611"
"38250","1529","1529","1529","1.769356608390808","1.769356608390808","1.769356608390808"
"38300","1531","1531","1531","1.7908326387405396","1.7908326387405396","1.7908326387405396"
"38350","1533","1533","1533","1.7653403282165527","1.7653403282165527","1.7653403282165527"
"38400","1535","1535","1535","1.7929526567459106","1.7929526567459106","1.7929526567459106"
"38450","1537","1537","1537","1.7863903045654297","1.7863903045654297","1.7863903045654297"
"38500","1539","1539","1539","1.7541942596435547","1.7541942596435547","1.7541942596435547"
"38550","1541","1541","1541","1.7650091648101807","1.7650091648101807","1.7650091648101807"
"38600","1543","1543","1543","1.7475380897521973","1.7475380897521973","1.7475380897521973"
"38650","1545","1545","1545","1.757270336151123","1.757270336151123","1.757270336151123"
"38700","1547","1547","1547","1.7538474798202515","1.7538474798202515","1.7538474798202515"
"38750","1549","1549","1549","1.7473148107528687","1.7473148107528687","1.7473148107528687"
"38800","1551","1551","1551","1.7393524646759033","1.7393524646759033","1.7393524646759033"
"38850","1553","1553","1553","1.7655738592147827","1.7655738592147827","1.7655738592147827"
"38900","1555","1555","1555","1.7496678829193115","1.7496678829193115","1.7496678829193115"
"38950","1557","1557","1557","1.7960532903671265","1.7960532903671265","1.7960532903671265"
"39000","1559","1559","1559","1.777750849723816","1.777750849723816","1.777750849723816"
"39050","1561","1561","1561","1.7840014696121216","1.7840014696121216","1.7840014696121216"
"39100","1563","1563","1563","1.788992166519165","1.788992166519165","1.788992166519165"
"39150","1565","1565","1565","1.7972933053970337","1.7972933053970337","1.7972933053970337"
"39200","1567","1567","1567","1.791195034980774","1.791195034980774","1.791195034980774"
"39250","1569","1569","1569","1.8043628931045532","1.8043628931045532","1.8043628931045532"
"39300","1571","1571","1571","1.7893917560577393","1.7893917560577393","1.7893917560577393"
"39350","1573","1573","1573","1.7658740282058716","1.7658740282058716","1.7658740282058716"
"39400","1575","1575","1575","1.752616047859192","1.752616047859192","1.752616047859192"
"39450","1577","1577","1577","1.765372395515442","1.765372395515442","1.765372395515442"
"39500","1579","1579","1579","1.7575355768203735","1.7575355768203735","1.7575355768203735"
"39550","1581","1581","1581","1.7630120515823364","1.7630120515823364","1.7630120515823364"
"39600","1583","1583","1583","1.7749239206314087","1.7749239206314087","1.7749239206314087"
"39650","1585","1585","1585","1.7685725688934326","1.7685725688934326","1.7685725688934326"
"39700","1587","1587","1587","1.7536274194717407","1.7536274194717407","1.7536274194717407"
"39750","1589","1589","1589","1.7881605625152588","1.7881605625152588","1.7881605625152588"
"39800","1591","1591","1591","1.8053144216537476","1.8053144216537476","1.8053144216537476"
"39850","1593","1593","1593","1.7854716777801514","1.7854716777801514","1.7854716777801514"
"39900","1595","1595","1595","1.7930392026901245","1.7930392026901245","1.7930392026901245"
"39950","1597","1597","1597","1.8037128448486328","1.8037128448486328","1.8037128448486328"
"40000","1599","1599","1599","1.7847464084625244","1.7847464084625244","1.7847464084625244"
"40050","1601","1601","1601","1.7858999967575073","1.7858999967575073","1.7858999967575073"
"40100","1603","1603","1603","1.7924808263778687","1.7924808263778687","1.7924808263778687"
"40150","1605","1605","1605","1.788780689239502","1.788780689239502","1.788780689239502"
"40200","1607","1607","1607","1.7896478176116943","1.7896478176116943","1.7896478176116943"
"40250","1609","1609","1609","1.7998147010803223","1.7998147010803223","1.7998147010803223"
"40300","1611","1611","1611","1.7830936908721924","1.7830936908721924","1.7830936908721924"
"40350","1613","1613","1613","1.7757824659347534","1.7757824659347534","1.7757824659347534"
"40400","1615","1615","1615","1.7859172821044922","1.7859172821044922","1.7859172821044922"
"40450","1617","1617","1617","1.7863795757293701","1.7863795757293701","1.7863795757293701"
"40500","1619","1619","1619","1.7694718837738037","1.7694718837738037","1.7694718837738037"
"40550","1621","1621","1621","1.7755247354507446","1.7755247354507446","1.7755247354507446"
"40600","1623","1623","1623","1.8197590112686157","1.8197590112686157","1.8197590112686157"
"40650","1625","1625","1625","1.8000012636184692","1.8000012636184692","1.8000012636184692"
"40700","1627","1627","1627","1.7997859716415405","1.7997859716415405","1.7997859716415405"
"40750","1629","1629","1629","1.8044971227645874","1.8044971227645874","1.8044971227645874"
"40800","1631","1631","1631","1.7978415489196777","1.7978415489196777","1.7978415489196777"
"40850","1633","1633","1633","1.7977417707443237","1.7977417707443237","1.7977417707443237"
"40900","1635","1635","1635","1.7993868589401245","1.7993868589401245","1.7993868589401245"
"40950","1637","1637","1637","1.7992199659347534","1.7992199659347534","1.7992199659347534"
"41000","1639","1639","1639","1.7953436374664307","1.7953436374664307","1.7953436374664307"
"41050","1641","1641","1641","1.792624592781067","1.792624592781067","1.792624592781067"
"41100","1643","1643","1643","1.804653525352478","1.804653525352478","1.804653525352478"
"41150","1645","1645","1645","1.8119157552719116","1.8119157552719116","1.8119157552719116"
"41200","1647","1647","1647","1.812782883644104","1.812782883644104","1.812782883644104"
"41250","1649","1649","1649","1.8073489665985107","1.8073489665985107","1.8073489665985107"
"41300","1651","1651","1651","1.7987581491470337","1.7987581491470337","1.7987581491470337"
"41350","1653","1653","1653","1.7864502668380737","1.7864502668380737","1.7864502668380737"
"41400","1655","1655","1655","1.792279839515686","1.792279839515686","1.792279839515686"
"41450","1657","1657","1657","1.825865387916565","1.825865387916565","1.825865387916565"
"41500","1659","1659","1659","1.8134452104568481","1.8134452104568481","1.8134452104568481"
"41550","1661","1661","1661","1.8019405603408813","1.8019405603408813","1.8019405603408813"
"41600","1663","1663","1663","1.8116211891174316","1.8116211891174316","1.8116211891174316"
"41650","1665","1665","1665","1.8040645122528076","1.8040645122528076","1.8040645122528076"
"41700","1667","1667","1667","1.8002971410751343","1.8002971410751343","1.8002971410751343"
"41750","1669","1669","1669","1.808289885520935","1.808289885520935","1.808289885520935"
"41800","1671","1671","1671","1.799881935119629","1.799881935119629","1.799881935119629"
"41850","1673","1673","1673","1.7905620336532593","1.7905620336532593","1.7905620336532593"
"41900","1675","1675","1675","1.8344651460647583","1.8344651460647583","1.8344651460647583"
"41950","1677","1677","1677","1.8343944549560547","1.8343944549560547","1.8343944549560547"
"42000","1679","1679","1679","1.8307921886444092","1.8307921886444092","1.8307921886444092"
"42050","1681","1681","1681","1.8292876482009888","1.8292876482009888","1.8292876482009888"
"42100","1683","1683","1683","1.8272322416305542","1.8272322416305542","1.8272322416305542"
"42150","1685","1685","1685","1.8077266216278076","1.8077266216278076","1.8077266216278076"
"42200","1687","1687","1687","1.8122957944869995","1.8122957944869995","1.8122957944869995"
"42250","1689","1689","1689","1.8209632635116577","1.8209632635116577","1.8209632635116577"
"42300","1691","1691","1691","1.829872965812683","1.829872965812683","1.829872965812683"
"42350","1693","1693","1693","1.8112670183181763","1.8112670183181763","1.8112670183181763"
"42400","1695","1695","1695","1.828452229499817","1.828452229499817","1.828452229499817"
"42450","1697","1697","1697","1.813463568687439","1.813463568687439","1.813463568687439"
"42500","1699","1699","1699","1.8306522369384766","1.8306522369384766","1.8306522369384766"
"42550","1701","1701","1701","1.8098199367523193","1.8098199367523193","1.8098199367523193"
"42600","1703","1703","1703","1.8138554096221924","1.8138554096221924","1.8138554096221924"
"42650","1705","1705","1705","1.8106671571731567","1.8106671571731567","1.8106671571731567"
"42700","1707","1707","1707","1.8030930757522583","1.8030930757522583","1.8030930757522583"
"42750","1709","1709","1709","1.8531445264816284","1.8531445264816284","1.8531445264816284"
"42800","1711","1711","1711","1.8512959480285645","1.8512959480285645","1.8512959480285645"
"42850","1713","1713","1713","1.8477827310562134","1.8477827310562134","1.8477827310562134"
"42900","1715","1715","1715","1.8530465364456177","1.8530465364456177","1.8530465364456177"
"42950","1717","1717","1717","1.8457378149032593","1.8457378149032593","1.8457378149032593"
"43000","1719","1719","1719","1.8533682823181152","1.8533682823181152","1.8533682823181152"
"43050","1721","1721","1721","1.8704259395599365","1.8704259395599365","1.8704259395599365"
"43100","1723","1723","1723","1.8479849100112915","1.8479849100112915","1.8479849100112915"
"43150","1725","1725","1725","1.8333812952041626","1.8333812952041626","1.8333812952041626"
"43200","1727","1727","1727","1.835105061531067","1.835105061531067","1.835105061531067"
"43250","1729","1729","1729","1.8237954378128052","1.8237954378128052","1.8237954378128052"
"43300","1731","1731","1731","1.8341246843338013","1.8341246843338013","1.8341246843338013"
"43350","1733","1733","1733","1.817991852760315","1.817991852760315","1.817991852760315"
"43400","1735","1735","1735","1.8308988809585571","1.8308988809585571","1.8308988809585571"
"43450","1737","1737","1737","1.8135991096496582","1.8135991096496582","1.8135991096496582"
"43500","1739","1739","1739","1.8122460842132568","1.8122460842132568","1.8122460842132568"
"43550","1741","1741","1741","1.836990237236023","1.836990237236023","1.836990237236023"
"43600","1743","1743","1743","1.8685364723205566","1.8685364723205566","1.8685364723205566"
"43650","1745","1745","1745","1.8530712127685547","1.8530712127685547","1.8530712127685547"
"43700","1747","1747","1747","1.8628112077713013","1.8628112077713013","1.8628112077713013"
"43750","1749","1749","1749","1.85468327999115","1.85468327999115","1.85468327999115"
"43800","1751","1751","1751","1.86454176902771","1.86454176902771","1.86454176902771"
"43850","1753","1753","1753","1.8490363359451294","1.8490363359451294","1.8490363359451294"
"43900","1755","1755","1755","1.8550100326538086","1.8550100326538086","1.8550100326538086"
"43950","1757","1757","1757","1.8540022373199463","1.8540022373199463","1.8540022373199463"
"44000","1759","1759","1759","1.845625877380371","1.845625877380371","1.845625877380371"
"44050","1761","1761","1761","1.857759952545166","1.857759952545166","1.857759952545166"
"44100","1763","1763","1763","1.843514084815979","1.843514084815979","1.843514084815979"
"44150","1765","1765","1765","1.833540439605713","1.833540439605713","1.833540439605713"
"44200","1767","1767","1767","1.8235294818878174","1.8235294818878174","1.8235294818878174"
"44250","1769","1769","1769","1.8318911790847778","1.8318911790847778","1.8318911790847778"
"44300","1771","1771","1771","1.8380013704299927","1.8380013704299927","1.8380013704299927"
"44350","1773","1773","1773","1.8292748928070068","1.8292748928070068","1.8292748928070068"
"44400","1775","1775","1775","1.865665078163147","1.865665078163147","1.865665078163147"
"44450","1777","1777","1777","1.8477909564971924","1.8477909564971924","1.8477909564971924"
"44500","1779","1779","1779","1.874329924583435","1.874329924583435","1.874329924583435"
"44550","1781","1781","1781","1.867875576019287","1.867875576019287","1.867875576019287"
"44600","1783","1783","1783","1.8776968717575073","1.8776968717575073","1.8776968717575073"
"44650","1785","1785","1785","1.8596644401550293","1.8596644401550293","1.8596644401550293"
"44700","1787","1787","1787","1.8609741926193237","1.8609741926193237","1.8609741926193237"
"44750","1789","1789","1789","1.8515067100524902","1.8515067100524902","1.8515067100524902"
"44800","1791","1791","1791","1.8602794408798218","1.8602794408798218","1.8602794408798218"
"44850","1793","1793","1793","1.8516050577163696","1.8516050577163696","1.8516050577163696"
"44900","1795","1795","1795","1.8590939044952393","1.8590939044952393","1.8590939044952393"
"44950","1797","1797","1797","1.8554807901382446","1.8554807901382446","1.8554807901382446"
"45000","1799","1799","1799","1.8546600341796875","1.8546600341796875","1.8546600341796875"
"45050","1801","1801","1801","1.8404895067214966","1.8404895067214966","1.8404895067214966"
"45100","1803","1803","1803","1.8503466844558716","1.8503466844558716","1.8503466844558716"
"45150","1805","1805","1805","1.8519186973571777","1.8519186973571777","1.8519186973571777"
"45200","1807","1807","1807","1.8470396995544434","1.8470396995544434","1.8470396995544434"
"45250","1809","1809","1809","1.8780949115753174","1.8780949115753174","1.8780949115753174"
"45300","1811","1811","1811","1.8727359771728516","1.8727359771728516","1.8727359771728516"
"45350","1813","1813","1813","1.8667970895767212","1.8667970895767212","1.8667970895767212"
"45400","1815","1815","1815","1.8610986471176147","1.8610986471176147","1.8610986471176147"
"45450","1817","1817","1817","1.853036880493164","1.853036880493164","1.853036880493164"
"45500","1819","1819","1819","1.8659420013427734","1.8659420013427734","1.8659420013427734"
"45550","1821","1821","1821","1.869043231010437","1.869043231010437","1.869043231010437"
"45600","1823","1823","1823","1.8523955345153809","1.8523955345153809","1.8523955345153809"
"45650","1825","1825","1825","1.851023554801941","1.851023554801941","1.851023554801941"
"45700","1827","1827","1827","1.8735278844833374","1.8735278844833374","1.8735278844833374"
"45750","1829","1829","1829","1.8706419467926025","1.8706419467926025","1.8706419467926025"
"45800","1831","1831","1831","1.8811174631118774","1.8811174631118774","1.8811174631118774"
"45850","1833","1833","1833","1.886433482170105","1.886433482170105","1.886433482170105"
"45900","1835","1835","1835","1.8767876625061035","1.8767876625061035","1.8767876625061035"
"45950","1837","1837","1837","1.8622742891311646","1.8622742891311646","1.8622742891311646"
"46000","1839","1839","1839","1.8611446619033813","1.8611446619033813","1.8611446619033813"
"46050","1841","1841","1841","1.8590152263641357","1.8590152263641357","1.8590152263641357"
"46100","1843","1843","1843","1.8833425045013428","1.8833425045013428","1.8833425045013428"
"46150","1845","1845","1845","1.8734335899353027","1.8734335899353027","1.8734335899353027"
"46200","1847","1847","1847","1.8725707530975342","1.8725707530975342","1.8725707530975342"
"46250","1849","1849","1849","1.8761317729949951","1.8761317729949951","1.8761317729949951"
"46300","1851","1851","1851","1.8753119707107544","1.8753119707107544","1.8753119707107544"
"46350","1853","1853","1853","1.8761125802993774","1.8761125802993774","1.8761125802993774"
"46400","1855","1855","1855","1.8561437129974365","1.8561437129974365","1.8561437129974365"
"46450","1857","1857","1857","1.8703035116195679","1.8703035116195679","1.8703035116195679"
"46500","1859","1859","1859","1.8508062362670898","1.8508062362670898","1.8508062362670898"
"46550","1861","1861","1861","1.8894670009613037","1.8894670009613037","1.8894670009613037"
"46600","1863","1863","1863","1.9006344079971313","1.9006344079971313","1.9006344079971313"
"46650","1865","1865","1865","1.8972983360290527","1.8972983360290527","1.8972983360290527"
"46700","1867","1867","1867","1.895721435546875","1.895721435546875","1.895721435546875"
"46750","1869","1869","1869","1.8791444301605225","1.8791444301605225","1.8791444301605225"
"46800","1871","1871","1871","1.8981306552886963","1.8981306552886963","1.8981306552886963"
"46850","1873","1873","1873","1.8835232257843018","1.8835232257843018","1.8835232257843018"
"46900","1875","1875","1875","1.8892822265625","1.8892822265625","1.8892822265625"
"46950","1877","1877","1877","1.903687834739685","1.903687834739685","1.903687834739685"
"47000","1879","1879","1879","1.8997812271118164","1.8997812271118164","1.8997812271118164"
"47050","1881","1881","1881","1.8831325769424438","1.8831325769424438","1.8831325769424438"
"47100","1883","1883","1883","1.8828797340393066","1.8828797340393066","1.8828797340393066"
"47150","1885","1885","1885","1.8860925436019897","1.8860925436019897","1.8860925436019897"
"47200","1887","1887","1887","1.8828047513961792","1.8828047513961792","1.8828047513961792"
"47250","1889","1889","1889","1.8722915649414062","1.8722915649414062","1.8722915649414062"
"47300","1891","1891","1891","1.8748618364334106","1.8748618364334106","1.8748618364334106"
"47350","1893","1893","1893","1.8711317777633667","1.8711317777633667","1.8711317777633667"
"47400","1895","1895","1895","1.9168113470077515","1.9168113470077515","1.9168113470077515"
"47450","1897","1897","1897","1.9021625518798828","1.9021625518798828","1.9021625518798828"
"47500","1899","1899","1899","1.9216583967208862","1.9216583967208862","1.9216583967208862"
"47550","1901","1901","1901","1.9177848100662231","1.9177848100662231","1.9177848100662231"
"47600","1903","1903","1903","1.9049081802368164","1.9049081802368164","1.9049081802368164"
"47650","1905","1905","1905","1.9071462154388428","1.9071462154388428","1.9071462154388428"
"47700","1907","1907","1907","1.921682596206665","1.921682596206665","1.921682596206665"
"47750","1909","1909","1909","1.9139403104782104","1.9139403104782104","1.9139403104782104"
"47800","1911","1911","1911","1.8955328464508057","1.8955328464508057","1.8955328464508057"
"47850","1913","1913","1913","1.9118846654891968","1.9118846654891968","1.9118846654891968"
"47900","1915","1915","1915","1.8864715099334717","1.8864715099334717","1.8864715099334717"
"47950","1917","1917","1917","1.8925904035568237","1.8925904035568237","1.8925904035568237"
"48000","1919","1919","1919","1.8974533081054688","1.8974533081054688","1.8974533081054688"
"48050","1921","1921","1921","1.8976879119873047","1.8976879119873047","1.8976879119873047"
"48100","1923","1923","1923","1.8868377208709717","1.8868377208709717","1.8868377208709717"
"48150","1925","1925","1925","1.893617033958435","1.893617033958435","1.893617033958435"
"48200","1927","1927","1927","1.9074196815490723","1.9074196815490723","1.9074196815490723"
"48250","1929","1929","1929","1.924764633178711","1.924764633178711","1.924764633178711"
"48300","1931","1931","1931","1.9235013723373413","1.9235013723373413","1.9235013723373413"
"48350","1933","1933","1933","1.9128975868225098","1.9128975868225098","1.9128975868225098"
"48400","1935","1935","1935","1.9210022687911987","1.9210022687911987","1.9210022687911987"
"48450","1937","1937","1937","1.9236891269683838","1.9236891269683838","1.9236891269683838"
"48500","1939","1939","1939","1.9178277254104614","1.9178277254104614","1.9178277254104614"
"48550","1941","1941","1941","1.911137342453003","1.911137342453003","1.911137342453003"
"48600","1943","1943","1943","1.9266235828399658","1.9266235828399658","1.9266235828399658"
"48650","1945","1945","1945","1.892628788948059","1.892628788948059","1.892628788948059"
"48700","1947","1947","1947","1.904779314994812","1.904779314994812","1.904779314994812"
"48750","1949","1949","1949","1.9084229469299316","1.9084229469299316","1.9084229469299316"
"48800","1951","1951","1951","1.9207746982574463","1.9207746982574463","1.9207746982574463"
"48850","1953","1953","1953","1.9021645784378052","1.9021645784378052","1.9021645784378052"
"48900","1955","1955","1955","1.9063899517059326","1.9063899517059326","1.9063899517059326"
"48950","1957","1957","1957","1.9078800678253174","1.9078800678253174","1.9078800678253174"
"49000","1959","1959","1959","1.9083391427993774","1.9083391427993774","1.9083391427993774"
"49050","1961","1961","1961","1.9362822771072388","1.9362822771072388","1.9362822771072388"
"49100","1963","1963","1963","1.92727530002594","1.92727530002594","1.92727530002594"
"49150","1965","1965","1965","1.9298455715179443","1.9298455715179443","1.9298455715179443"
"49200","1967","1967","1967","1.918494701385498","1.918494701385498","1.918494701385498"
"49250","1969","1969","1969","1.9130032062530518","1.9130032062530518","1.9130032062530518"
"49300","1971","1971","1971","1.922267198562622","1.922267198562622","1.922267198562622"
"49350","1973","1973","1973","1.9094452857971191","1.9094452857971191","1.9094452857971191"
"49400","1975","1975","1975","1.9269776344299316","1.9269776344299316","1.9269776344299316"
"49450","1977","1977","1977","1.9230291843414307","1.9230291843414307","1.9230291843414307"
"49500","1979","1979","1979","1.9186155796051025","1.9186155796051025","1.9186155796051025"
"49550","1981","1981","1981","1.9293582439422607","1.9293582439422607","1.9293582439422607"
"49600","1983","1983","1983","1.928147315979004","1.928147315979004","1.928147315979004"
"49650","1985","1985","1985","1.9341164827346802","1.9341164827346802","1.9341164827346802"
"49700","1987","1987","1987","1.9227910041809082","1.9227910041809082","1.9227910041809082"
"49750","1989","1989","1989","1.9081604480743408","1.9081604480743408","1.9081604480743408"
"49800","1991","1991","1991","1.9346953630447388","1.9346953630447388","1.9346953630447388"
"49850","1993","1993","1993","1.914691686630249","1.914691686630249","1.914691686630249"
"49900","1995","1995","1995","1.9264971017837524","1.9264971017837524","1.9264971017837524"
"49950","1997","1997","1997","1.925564169883728","1.925564169883728","1.925564169883728"
"50000","1999","1999","1999","1.9274957180023193","1.9274957180023193","1.9274957180023193"
"50050","2001","2001","2001","1.921088695526123","1.921088695526123","1.921088695526123"
"50100","2003","2003","2003","1.9193326234817505","1.9193326234817505","1.9193326234817505"
"50150","2005","2005","2005","1.9239684343338013","1.9239684343338013","1.9239684343338013"
"50200","2007","2007","2007","1.9342812299728394","1.9342812299728394","1.9342812299728394"
"50250","2009","2009","2009","1.921686053276062","1.921686053276062","1.921686053276062"
"50300","2011","2011","2011","1.910306692123413","1.910306692123413","1.910306692123413"
"50350","2013","2013","2013","1.9404771327972412","1.9404771327972412","1.9404771327972412"
"50400","2015","2015","2015","1.9456716775894165","1.9456716775894165","1.9456716775894165"
"50450","2017","2017","2017","1.9276145696640015","1.9276145696640015","1.9276145696640015"
"50500","2019","2019","2019","1.9412899017333984","1.9412899017333984","1.9412899017333984"
"50550","2021","2021","2021","1.9278573989868164","1.9278573989868164","1.9278573989868164"
"50600","2023","2023","2023","1.936668872833252","1.936668872833252","1.936668872833252"
"50650","2025","2025","2025","1.926375389099121","1.926375389099121","1.926375389099121"
"50700","2027","2027","2027","1.9289706945419312","1.9289706945419312","1.9289706945419312"
"50750","2029","2029","2029","1.9498047828674316","1.9498047828674316","1.9498047828674316"
"50800","2031","2031","2031","1.947874665260315","1.947874665260315","1.947874665260315"
"50850","2033","2033","2033","1.933956265449524","1.933956265449524","1.933956265449524"
"50900","2035","2035","2035","1.9313260316848755","1.9313260316848755","1.9313260316848755"
"50950","2037","2037","2037","1.9245718717575073","1.9245718717575073","1.9245718717575073"
"51000","2039","2039","2039","1.9258646965026855","1.9258646965026855","1.9258646965026855"
"51050","2041","2041","2041","1.9319039583206177","1.9319039583206177","1.9319039583206177"
"51100","2043","2043","2043","1.9331116676330566","1.9331116676330566","1.9331116676330566"
"51150","2045","2045","2045","1.926586389541626","1.926586389541626","1.926586389541626"
"51200","2047","2047","2047","1.964394450187683","1.964394450187683","1.964394450187683"
"51250","2049","2049","2049","1.9763466119766235","1.9763466119766235","1.9763466119766235"
"51300","2051","2051","2051","1.9557712078094482","1.9557712078094482","1.9557712078094482"
"51350","2053","2053","2053","1.9485973119735718","1.9485973119735718","1.9485973119735718"
"51400","2055","2055","2055","1.9532532691955566","1.9532532691955566","1.9532532691955566"
"51450","2057","2057","2057","1.946431279182434","1.946431279182434","1.946431279182434"
"51500","2059","2059","2059","1.945406198501587","1.945406198501587","1.945406198501587"
"51550","2061","2061","2061","1.9441592693328857","1.9441592693328857","1.9441592693328857"
"51600","2063","2063","2063","1.9531841278076172","1.9531841278076172","1.9531841278076172"
"51650","2065","2065","2065","1.93679678440094","1.93679678440094","1.93679678440094"
"51700","2067","2067","2067","1.9567426443099976","1.9567426443099976","1.9567426443099976"
"51750","2069","2069","2069","1.941382884979248","1.941382884979248","1.941382884979248"
"51800","2071","2071","2071","1.9497145414352417","1.9497145414352417","1.9497145414352417"
"51850","2073","2073","2073","1.9338207244873047","1.9338207244873047","1.9338207244873047"
"51900","2075","2075","2075","1.9293651580810547","1.9293651580810547","1.9293651580810547"
"51950","2077","2077","2077","1.9492987394332886","1.9492987394332886","1.9492987394332886"
"52000","2079","2079","2079","1.9389491081237793","1.9389491081237793","1.9389491081237793"
"52050","2081","2081","2081","1.9717978239059448","1.9717978239059448","1.9717978239059448"
"52100","2083","2083","2083","1.9703561067581177","1.9703561067581177","1.9703561067581177"
"52150","2085","2085","2085","1.9852789640426636","1.9852789640426636","1.9852789640426636"
"52200","2087","2087","2087","1.9821475744247437","1.9821475744247437","1.9821475744247437"
"52250","2089","2089","2089","1.9716684818267822","1.9716684818267822","1.9716684818267822"
"52300","2091","2091","2091","1.9649746417999268","1.9649746417999268","1.9649746417999268"
"52350","2093","2093","2093","1.9602138996124268","1.9602138996124268","1.9602138996124268"
"52400","2095","2095","2095","1.9824161529541016","1.9824161529541016","1.9824161529541016"
"52450","2097","2097","2097","1.9606088399887085","1.9606088399887085","1.9606088399887085"
"52500","2099","2099","2099","1.9692723751068115","1.9692723751068115","1.9692723751068115"
"52550","2101","2101","2101","1.9597179889678955","1.9597179889678955","1.9597179889678955"
"52600","2103","2103","2103","1.9469205141067505","1.9469205141067505","1.9469205141067505"
"52650","2105","2105","2105","1.9675432443618774","1.9675432443618774","1.9675432443618774"
"52700","2107","2107","2107","1.9556230306625366","1.9556230306625366","1.9556230306625366"
